LocationID,SpeciesName,SpeciesLatinName,ObservationYear,ObservationDay,ObservationDate,Season,EventName,Easting,Northing,loccounty,locregion
21033,Water Cress,Rorippa nasturtium-aquaticum,1966,158,6/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Poa,Poa nemoralis,1966,135,14/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rough Meadow Grass,Poa trivialis,1966,140,19/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Couch Grass,Elytrigia repens,1966,169,17/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tall Melliot,Melilotus altissimus,1966,170,18/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Zigzag Clover,Trifolium medium,1966,140,19/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Buddleia,Buddleja davidii,1966,154,2/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Narrow Fruited Corn Salad,Valerianella dentata,1966,169,17/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Great Hairy Willow-herb,Epilobium hirsutum,1966,190,8/07/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bush Vetch,Vicia sepium,1966,129,8/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Sainfoin,Onobrychis viciifolia,1966,153,1/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dwarf Spurge,Euphorbia exigua,1966,190,8/07/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Broad-leaved Willow-herb,Epilobium montanum,1966,161,9/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Field Speedwell,Veronica officinalis,1966,153,1/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Germander Speedwell,Veronica chamaedrys,1966,127,6/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232806,Elm,Ulmus procera,1966,65,6/03/1966,S,FIrst flowering,616000,244000,Suffolk,
232806,Primrose,Primula vulgaris,1966,65,6/03/1966,S,FIrst flowering,616000,244000,Suffolk,
232806,Yellow Crocus,Crocus spp.,1966,39,8/02/1966,S,FIrst flowering,616000,244000,Suffolk,
232806,Common Dog Violet,Viola riviniana,1966,75,16/03/1966,S,FIrst flowering,616000,244000,Suffolk,
232806,Greater Celandine,Chelidonium majus,1966,118,28/04/1966,S,FIrst flowering,616000,244000,Suffolk,
232806,Hazel,Corylus avellana,1966,36,5/02/1966,S,FIrst flowering,616000,244000,Suffolk,
232806,Winter Aconite,Eranthis hyemalis,1966,36,5/02/1966,S,FIrst flowering,616000,244000,Suffolk,
21033,Bee Orchid,Ophrys apifera,1966,166,14/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,"Wild Cherry, Gean"," Gean""",1966,103,12/04/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Forgetmenot,Myosotis arvensis,1966,130,9/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Sun Spurge,Euphorbia helioscopia,1966,169,17/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rayless Mayweed,Matricaria discoidea,1966,143,22/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tufted hair-grass,Deschampsia cespitosa,1966,164,12/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wayfaring Tree,Viburnum lantana,1966,129,8/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232806,Black Poplar,Populus nigra,1966,73,14/03/1966,S,FIrst flowering,616000,244000,Suffolk,
232806,Colt's-foot,Tussilago farfara,1966,71,12/03/1966,S,FIrst flowering,616000,244000,Suffolk,
21033,Sweet Violet,Viola odorata,1966,66,6/03/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Poplar,Populus nigra,1966,109,18/04/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Long-head Poppy,Papaver dubium,1966,164,12/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Creeping Fescue,Festuca rubra,1966,135,14/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Reed,Phragmites australis,1966,219,6/08/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Pale Wood Violet,Viola reichenbachiana,1966,82,22/03/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tall Fescue,Festuca arundinacea,1966,135,14/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Creeping Cinquefoil,Potentilla reptans,1966,165,13/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Marjoram,Origanum vulgare,1966,206,24/07/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tall Brome,Festuca gigantea ,1966,212,30/07/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Opium Poppy,Papaver somniferum,1966,191,9/07/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Mouse-ear Hawkweed,Pilosella officinarum,1966,143,22/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Grey Poplar,Populus alba x tremula = P. x canescens,1966,80,20/03/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow Buttercup,Ranunculus acris,1966,127,6/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dewberry,Rubus caesius,1966,150,29/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Fleabane,Pulicaria dysenterica,1966,218,5/08/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Rattle,Rhinanthus minor,1966,142,21/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Mignonette,Reseda lutea,1966,149,28/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cherry-plum,Prunus cerasifera,1966,64,4/03/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Downy Rose,Rosa tomentosa,1966,164,12/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Currant,Ribes nigrum,1966,130,9/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Buckthorn,Rhamnus cathartica,1966,154,2/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Beech,Fagus sylvatica,1966,138,17/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Great Yellow-cress,Rorippa amphibia,1966,161,9/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Gooseberry,Ribes uva-crispa,1966,98,7/04/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Dog Violet,Viola riviniana,1966,97,6/04/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Greater Bindweed,Clystegia sepium sylvatica,1966,190,8/07/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dropwort,Filipendula vulgaris,1966,160,8/06/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Fumitory,Fumaria officinalis,1966,148,27/05/1966,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232186,Lesser celandine,Ranunculus ficaria,1966,52,21/02/1966,S,FIrst flowering,495000,140000,Surrey,
232765,Red Campion,Silene dioica,1966,141,21/05/1966,S,FIrst flowering,600000,219000,Essex,
232186,Garlic mustard,Alliaria petiolata,1966,108,18/04/1966,S,FIrst flowering,495000,140000,Surrey,
232186,Greater Bindweed,Clystegia sepium sylvatica,1966,178,27/06/1966,S,FIrst flowering,495000,140000,Surrey,
231309,Colt's-foot,Tussilago farfara,1967,34,3/02/1967,S,FIrst flowering,458000,304000,Leicestershire,
230920,Lesser celandine,Ranunculus ficaria,1967,56,25/02/1967,S,FIrst flowering,326000,390000,Merseyside,North West
231023,Colt's-foot,Tussilago farfara,1967,44,13/02/1967,S,FIrst flowering,363000,375000,Cheshire,
231023,Lesser celandine,Ranunculus ficaria,1967,43,12/02/1967,S,FIrst flowering,363000,375000,Cheshire,
21033,Goat's Rue,Galega officinalis,1967,193,11/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
231342,Colt's-foot,Tussilago farfara,1967,36,5/02/1967,S,FIrst flowering,468000,344000,Nottinghamshire,
230649,Colt's-foot,Tussilago farfara,1967,43,12/02/1967,S,FIrst flowering,355000,403000,Lancashire,
230649,Lesser celandine,Ranunculus ficaria,1967,82,23/03/1967,S,FIrst flowering,355000,403000,Lancashire,
230713,Colt's-foot,Tussilago farfara,1967,33,2/02/1967,S,FIrst flowering,380000,413000,Lancashire,
21033,Sheep's Sorrel,Rumex acetosella,1967,128,7/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Sorrel,Rumex acetosa,1967,136,15/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rowan,Sorbus aucuparia,1967,122,1/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
231917,Colt's-foot,Tussilago farfara,1967,88,29/03/1967,S,FIrst flowering,388000,130000,Wiltshire,
21033,Dusky Cranesbill,Geranium phaeum,1967,128,7/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Alder,Alnus glutinosa,1967,66,6/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Raspberry,Rubus idaeus,1967,162,10/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Primrose,Primula vulgaris,1967,1,1/01/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Sharp Dock,Rumex conglomeratus,1967,184,2/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
233006,Colt's-foot,Tussilago farfara,1967,53,22/02/1967,S,FIrst flowering,516000,149000,Surrey,
21033,Woodruff,Galium odoratum,1967,111,20/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Curled Dock,Rumex crispus,1967,170,18/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser celandine,Ranunculus ficaria,1967,63,3/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bugle,Ajuga reptans,1967,112,21/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Guelder Rose,Viburnum opulus,1967,157,5/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cuckooflower,Cardamine pratensis,1967,91,31/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Autumn Gentian,Gentianella amarella,1967,223,10/08/1967,A,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow foxtail,Alopecurus pratensis,1967,101,10/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cut-leaved Cranesbill,Geranium dissectum,1967,146,25/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Pond-sedge,Carex acutiformis,1967,111,20/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Salad Burnet,Poterium sanguisorba,1967,112,21/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dame's Violet,Hesperis matronalis,1967,147,26/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Broad-leaved Dock,Rumex obtusifolius,1967,165,13/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Holly,Ilex aquifolium,1967,135,14/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cleavers,Galium aparine,1967,133,12/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Crested Hair Grass,Koeleria macrantha,1967,155,3/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
231856,Colt's-foot,Tussilago farfara,1967,83,24/03/1967,S,FIrst flowering,344000,109000,Somerset,
21033,Chicory,Cichorium intybus,1967,203,21/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
231856,Lesser celandine,Ranunculus ficaria,1967,40,9/02/1967,S,FIrst flowering,344000,109000,Somerset,
21033,Field maple,Acer campestre,1967,133,12/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hornbeam,Carpinus betulus,1967,89,29/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Lime,Tilia platyphyllos x cordata = T. x europaea,1967,186,4/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cowslip,Primula veris,1967,90,30/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Panicled Sedge,Carex paniculata ,1967,147,26/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Procumbent Pearlwort,Sagina procumbens,1967,132,11/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Brown Sedge,Carex disticha,1967,169,17/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Heath Bedstraw,Galium saxatile,1967,163,11/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Red-veined Dock,Rumex sanguineus,1967,187,5/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bramble,Rubus fruticosus agg.,1967,163,11/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tansy,Tanacetum vulgare,1967,217,4/08/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Twayblade,Neottia ovata,1967,141,20/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Birdsfoot-trefoil,Lotus corniculatus,1967,140,19/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ground Ivy,Glechoma hederacea,1967,86,26/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Flote-grass,Glyceria fluitans,1967,162,10/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Figwort,Scrophularia nodosa,1967,150,29/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rough Hawkbit,Leontodon hispidus,1967,151,30/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Goat Willow,Salix caprea,1967,62,2/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Herb Robert,Geranium robertianum,1967,125,4/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Rockrose,Helianthemum nummularium,1967,127,6/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rue-leaved Saxifrage,Saxifraga tridactylites,1967,125,4/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,"Wood Avens, Herb Robert"," Herb Robert""",1967,145,24/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hoary Cress,Lepidium draba,1967,130,9/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hairy Oat,Helictotrichon pubescens,1967,141,20/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Basil,Clinopodium vulgare,1967,195,13/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Mountain Cranesbill,Geranium pyrenaicum,1967,141,20/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Frog Orchid,Coeloglossum viride,1967,206,24/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Spear-leaved Orache,Atriplex prostrata,1967,220,7/08/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bitter Vetch,Lathyrus latifolius,1967,196,14/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Honesty,Lunaria annua,1967,105,14/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Horehound,Ballota nigra,1967,202,20/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ivy-leaved Toadflax,Cymbalaria muralis,1967,104,13/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Upright Hedge-parsley,Torilis japonica,1967,196,14/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Carrot,Daucus carota subsp. carota,1967,190,8/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Round-leaved Cranesbill,Geranium rotundifolium,1967,128,7/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Purple Willow,Salix purpurea,1967,83,23/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Clover Dutch Clover,Trifolium repens,1967,119,28/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Brome,Bromus hordeaceus,1967,130,9/05/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Smooth Hawk's-beard,Crepis capillaris,1967,180,28/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Heath False-brome,Brachypodium pinnatum,1967,165,13/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,"Turnip, Naven"," Naven""",1967,104,13/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Oat,Trisetum flavescens,1967,157,5/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Moschatel,Adoxa moschatellina,1967,71,11/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Pear,Prunus communis,1967,120,29/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Crack Willow,Salix fragilis,1967,94,3/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Fool's Parsley,Aethusa cynapium,1967,180,28/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Nettle-leaved Bell-flower,Campanula trachelium,1967,190,8/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Spring Sedge,Carex caryophyllea,1967,111,20/04/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Welted Thistle,Carduus acanthoides,1967,168,16/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Norway Maple,Acer platanoides,1967,91,31/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Blackthorn,Prunus spinosa,1967,82,22/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Knapweed,Centaurea nigra,1967,187,5/07/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Osier,Salix viminalis,1967,82,22/03/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Foxglove,Digitalis purpurea,1967,159,7/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wall Barley,Hordeum murinum,1967,162,10/06/1967,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
