species,year,doy
achillea millefolium,2014,237
achillea millefolium,2014,239
achillea millefolium,2014,241
achillea millefolium,2014,243
achillea millefolium,2014,245
achillea millefolium,2014,247
achillea millefolium,2014,249
achillea millefolium,2014,251
achillea millefolium,2014,253
achillea millefolium,2014,255
achillea millefolium,2014,257
achillea millefolium,2014,259
achillea millefolium,2014,261
achillea millefolium,2014,263
achillea millefolium,2014,265
achillea millefolium,2014,267
achillea millefolium,2014,269
achillea millefolium,2014,276
achillea millefolium,2014,212
achillea millefolium,2014,214
achillea millefolium,2014,216
achillea millefolium,2014,218
achillea millefolium,2014,220
achillea millefolium,2014,222
achillea millefolium,2014,224
achillea millefolium,2014,226
achillea millefolium,2014,228
achillea millefolium,2014,230
achillea millefolium,2014,232
achillea millefolium,2014,234
achillea millefolium,2014,237
achillea millefolium,2014,239
achillea millefolium,2014,241
achillea millefolium,2014,243
achillea millefolium,2014,245
achillea millefolium,2014,247
achillea millefolium,2014,249
achillea millefolium,2014,251
achillea millefolium,2014,253
achillea millefolium,2014,255
achillea millefolium,2014,257
achillea millefolium,2014,259
achillea millefolium,2014,208
achillea millefolium,2014,210
achillea millefolium,2014,212
achillea millefolium,2014,214
achillea millefolium,2014,216
achillea millefolium,2014,218
achillea millefolium,2014,220
achillea millefolium,2014,222
achillea millefolium,2014,224
achillea millefolium,2014,226
achillea millefolium,2014,228
achillea millefolium,2014,230
achillea millefolium,2014,232
achillea millefolium,2014,234
achillea millefolium,2014,237
achillea millefolium,2014,239
achillea millefolium,2014,241
achillea millefolium,2014,243
achillea millefolium,2014,245
achillea millefolium,2014,247
achillea millefolium,2014,249
achillea millefolium,2014,251
achillea millefolium,2014,253
achillea millefolium,2014,255
achillea millefolium,2014,257
achillea millefolium,2014,259
achillea millefolium,2014,261
achillea millefolium,2014,214
achillea millefolium,2014,216
achillea millefolium,2014,218
achillea millefolium,2014,220
achillea millefolium,2014,222
achillea millefolium,2014,224
achillea millefolium,2014,226
achillea millefolium,2014,228
achillea millefolium,2014,230
achillea millefolium,2014,232
achillea millefolium,2014,234
achillea millefolium,2014,237
achillea millefolium,2014,239
achillea millefolium,2014,241
achillea millefolium,2014,243
achillea millefolium,2014,245
achillea millefolium,2014,247
achillea millefolium,2014,249
achillea millefolium,2014,251
achillea millefolium,2014,253
achillea millefolium,2014,255
achillea millefolium,2014,257
achillea millefolium,2014,259
achillea millefolium,2014,261
achillea millefolium,2014,263
achillea millefolium,2014,265
achillea millefolium,2014,267
achillea millefolium,2014,269
achillea millefolium,2014,208
achillea millefolium,2014,210
achillea millefolium,2014,212
achillea millefolium,2014,214
achillea millefolium,2014,216
achillea millefolium,2014,218
achillea millefolium,2014,220
achillea millefolium,2014,222
achillea millefolium,2014,224
achillea millefolium,2014,239
achillea millefolium,2014,241
achillea millefolium,2014,243
achillea millefolium,2014,245
achillea millefolium,2014,247
achillea millefolium,2014,249
achillea millefolium,2014,251
achillea millefolium,2014,253
achillea millefolium,2014,255
achillea millefolium,2014,257
achillea millefolium,2014,259
achillea millefolium,2014,261
achillea millefolium,2014,218
achillea millefolium,2014,220
achillea millefolium,2014,222
achillea millefolium,2014,224
achillea millefolium,2014,226
achillea millefolium,2014,228
achillea millefolium,2014,230
achillea millefolium,2014,232
achillea millefolium,2014,234
achillea millefolium,2014,237
achillea millefolium,2014,239
achillea millefolium,2014,241
achillea millefolium,2014,243
achillea millefolium,2014,245
achillea millefolium,2014,247
achillea millefolium,2014,249
achillea millefolium,2014,251
achillea millefolium,2014,253
achillea millefolium,2014,255
achillea millefolium,2014,257
achillea millefolium,2014,259
achillea millefolium,2014,261
achillea millefolium,2015,186
achillea millefolium,2015,192
achillea millefolium,2015,194
achillea millefolium,2015,196
achillea millefolium,2015,198
achillea millefolium,2015,201
achillea millefolium,2015,203
achillea millefolium,2015,205
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,217
achillea millefolium,2015,219
achillea millefolium,2015,221
achillea millefolium,2015,223
achillea millefolium,2015,225
achillea millefolium,2015,227
achillea millefolium,2015,229
achillea millefolium,2015,231
achillea millefolium,2015,233
achillea millefolium,2015,235
achillea millefolium,2015,237
achillea millefolium,2015,239
achillea millefolium,2015,241
achillea millefolium,2015,243
achillea millefolium,2015,245
achillea millefolium,2015,247
achillea millefolium,2015,249
achillea millefolium,2015,211
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,217
achillea millefolium,2015,219
achillea millefolium,2015,221
achillea millefolium,2015,223
achillea millefolium,2015,225
achillea millefolium,2015,227
achillea millefolium,2015,229
achillea millefolium,2015,231
achillea millefolium,2015,233
achillea millefolium,2015,235
achillea millefolium,2015,237
achillea millefolium,2015,239
achillea millefolium,2015,241
achillea millefolium,2015,243
achillea millefolium,2015,245
achillea millefolium,2015,247
achillea millefolium,2015,249
achillea millefolium,2015,251
achillea millefolium,2015,254
achillea millefolium,2015,256
achillea millefolium,2015,258
achillea millefolium,2015,260
achillea millefolium,2015,262
achillea millefolium,2015,264
achillea millefolium,2015,266
achillea millefolium,2015,268
achillea millefolium,2015,270
achillea millefolium,2015,194
achillea millefolium,2015,196
achillea millefolium,2015,198
achillea millefolium,2015,201
achillea millefolium,2015,203
achillea millefolium,2015,205
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,217
achillea millefolium,2015,219
achillea millefolium,2015,221
achillea millefolium,2015,223
achillea millefolium,2015,225
achillea millefolium,2015,227
achillea millefolium,2015,229
achillea millefolium,2015,231
achillea millefolium,2015,233
achillea millefolium,2015,235
achillea millefolium,2015,237
achillea millefolium,2015,239
achillea millefolium,2015,241
achillea millefolium,2015,243
achillea millefolium,2015,245
achillea millefolium,2015,247
achillea millefolium,2015,249
achillea millefolium,2015,203
achillea millefolium,2015,205
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,217
achillea millefolium,2015,219
achillea millefolium,2015,221
achillea millefolium,2015,223
achillea millefolium,2015,225
achillea millefolium,2015,227
achillea millefolium,2015,229
achillea millefolium,2015,231
achillea millefolium,2015,233
achillea millefolium,2015,235
achillea millefolium,2015,237
achillea millefolium,2015,239
achillea millefolium,2015,241
achillea millefolium,2015,243
achillea millefolium,2015,245
achillea millefolium,2015,247
achillea millefolium,2015,249
achillea millefolium,2015,251
achillea millefolium,2015,254
achillea millefolium,2015,256
achillea millefolium,2015,258
achillea millefolium,2015,260
achillea millefolium,2015,262
achillea millefolium,2015,264
achillea millefolium,2015,266
achillea millefolium,2015,198
achillea millefolium,2015,201
achillea millefolium,2015,203
achillea millefolium,2015,205
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,217
achillea millefolium,2015,219
achillea millefolium,2015,221
achillea millefolium,2015,223
achillea millefolium,2015,225
achillea millefolium,2015,227
achillea millefolium,2015,229
achillea millefolium,2015,231
achillea millefolium,2015,233
achillea millefolium,2015,235
achillea millefolium,2015,237
achillea millefolium,2015,239
achillea millefolium,2015,241
achillea millefolium,2015,243
achillea millefolium,2015,245
achillea millefolium,2015,247
achillea millefolium,2015,249
achillea millefolium,2015,251
achillea millefolium,2015,254
achillea millefolium,2015,256
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,203
achillea millefolium,2015,205
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,217
achillea millefolium,2015,219
achillea millefolium,2015,221
achillea millefolium,2015,223
achillea millefolium,2015,225
achillea millefolium,2015,227
achillea millefolium,2015,229
achillea millefolium,2015,182
achillea millefolium,2015,184
achillea millefolium,2015,186
achillea millefolium,2015,188
achillea millefolium,2015,190
achillea millefolium,2015,192
achillea millefolium,2015,194
achillea millefolium,2015,196
achillea millefolium,2015,198
achillea millefolium,2015,201
achillea millefolium,2015,203
achillea millefolium,2015,205
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,205
achillea millefolium,2015,207
achillea millefolium,2015,209
achillea millefolium,2015,211
achillea millefolium,2015,213
achillea millefolium,2015,215
achillea millefolium,2015,217
achillea millefolium,2015,219
achillea millefolium,2015,221
achillea millefolium,2015,223
achillea millefolium,2015,225
achillea millefolium,2015,227
achillea millefolium,2015,229
achillea millefolium,2015,231
achillea millefolium,2015,233
achillea millefolium,2015,235
achillea millefolium,2015,237
achillea millefolium,2015,239
achillea millefolium,2015,241
achillea millefolium,2015,243
achillea millefolium,2015,245
achillea millefolium,2015,247
achillea millefolium,2015,249
achillea millefolium,2015,251
achillea millefolium,2015,254
achillea millefolium,2015,256
achillea millefolium,2015,258
achillea millefolium,2016,199
achillea millefolium,2016,201
achillea millefolium,2016,203
achillea millefolium,2016,205
achillea millefolium,2016,207
achillea millefolium,2016,209
achillea millefolium,2016,211
achillea millefolium,2016,213
achillea millefolium,2016,215
achillea millefolium,2016,217
achillea millefolium,2016,219
achillea millefolium,2016,221
achillea millefolium,2016,223
achillea millefolium,2016,225
achillea millefolium,2016,227
achillea millefolium,2016,229
achillea millefolium,2016,231
achillea millefolium,2016,233
achillea millefolium,2016,235
achillea millefolium,2016,237
achillea millefolium,2016,239
achillea millefolium,2016,241
achillea millefolium,2016,243
achillea millefolium,2016,245
achillea millefolium,2016,247
achillea millefolium,2016,209
achillea millefolium,2016,211
achillea millefolium,2016,213
achillea millefolium,2016,215
achillea millefolium,2016,217
achillea millefolium,2016,219
achillea millefolium,2016,221
achillea millefolium,2016,223
achillea millefolium,2016,225
achillea millefolium,2016,227
achillea millefolium,2016,229
achillea millefolium,2016,231
achillea millefolium,2016,233
achillea millefolium,2016,235
achillea millefolium,2016,215
achillea millefolium,2016,217
achillea millefolium,2016,219
achillea millefolium,2016,221
achillea millefolium,2016,223
achillea millefolium,2016,225
achillea millefolium,2016,227
achillea millefolium,2016,229
achillea millefolium,2016,231
achillea millefolium,2016,233
achillea millefolium,2016,235
achillea millefolium,2016,237
achillea millefolium,2016,239
achillea millefolium,2016,241
achillea millefolium,2016,243
achillea millefolium,2016,225
achillea millefolium,2016,227
achillea millefolium,2016,229
achillea millefolium,2016,231
achillea millefolium,2016,233
achillea millefolium,2016,235
achillea millefolium,2016,237
achillea millefolium,2016,239
achillea millefolium,2016,241
achillea millefolium,2016,243
achillea millefolium,2016,205
achillea millefolium,2016,207
achillea millefolium,2016,209
achillea millefolium,2016,211
achillea millefolium,2016,213
achillea millefolium,2016,215
achillea millefolium,2016,217
achillea millefolium,2016,219
